id,SalePrice
1461,0.0982092468468138
1462,0.0854179093618846
1463,0.024012396160346627
1464,0.05902023364175862
1465,0.19544304700138865
1466,0.3350748264179439
1467,0.5008059803331599
1468,-0.08452794752468797
1469,0.05607844266188059
1470,0.07454912368169046
1471,0.3382415403338
1472,-0.057709287239809975
1473,-0.09233921247492205
1474,-0.03799324829836642
1475,-0.000166683370809724
1476,-0.01571961519932556
1477,-0.0710948050030685
1478,-0.13076128825336425
1479,0.07997741353001256
1480,0.7729377852135147
1481,-0.11954125017795143
1482,0.04859232044081487
1483,0.12465490724365391
1484,0.015361156068149254
1485,0.0013308606387540112
1486,-0.0364160239869264
1487,0.19906017216774574
1488,-0.0023679330121050973
1489,-0.015468127689132263
1490,-0.18132832404690652
1491,-0.1266402232479664
1492,0.0286562941488126
1493,0.137583387434466
1494,0.16638867374727195
1495,0.03622394402804499
1496,-0.0387567747327119
1497,-0.030264671408780867
1498,-0.07919957807131917
1499,-0.09385922090869644
1500,-0.10615378165299996
1501,-0.10867014566905714
1502,0.023400754492564416
1503,-0.0853455360495407
1504,-0.020308226041458443
1505,0.028423982563305236
1506,0.2641480620562758
1507,0.04351570243831425
1508,-0.0548605033382488
1509,-0.09761377708637807
1510,-0.025158199783968785
1511,0.04134246147249768
1512,-0.1015306955597507
1513,-0.003071632808714482
1514,-0.13587906728641092
1515,-0.06355707826248101
1516,0.005066353962493025
1517,0.1868673490582259
1518,0.11510684874355206
1519,-0.15427973189660346
1520,0.03356176506104307
1521,-0.04690777813563786
1522,0.004257383195866668
1523,-0.0636713443098435
1524,0.07070532956013748
1525,0.22907608718760797
1526,0.03180626189620269
1527,0.05742731502129268
1528,-0.03289385083777579
1529,0.2595294621776424
1530,0.39630969342160055
1531,-0.107401506128174
1532,0.01118411679243661
1533,0.09636709058189004
1534,-0.1631339201359879
1535,-0.10915397679767483
1536,-0.10532592029096374
1537,-0.17094163380296962
1538,-0.04481565060460658
1539,-0.14260091467833838
1540,-0.05327923572897609
1541,0.06145589982463893
1542,0.011332105403436599
1543,-0.14959139980728445
1544,-0.05747258916726024
1545,0.19245135168616703
1546,-0.06016470864087387
1547,-0.041191515255734945
1548,-0.17848771073028508
1549,-0.2004125296391572
1550,-0.08397048408970233
1551,-0.04931958814404025
1552,-0.07985682069025615
1553,0.02145916317559693
1554,-0.04386698480902654
1555,0.20440419476539182
1556,-0.06483157471532337
1557,-0.14375738558028844
1558,-0.20028901014265255
1559,-0.05604029318524138
1560,0.1907067783533507
1561,-0.019259909390921925
1562,-0.02066337543488648
1563,0.008029582823395259
1564,0.04195185391218168
1565,0.013655002781746924
1566,-0.049564176607463324
1567,-0.179005658927616
1568,0.004773544066898713
1569,0.12117266887783806
1570,0.151091627833545
1571,-0.009014523160305687
1572,0.06554997574259057
1573,-0.026360078701659764
1574,0.22069454714848058
1575,-0.06855851723565247
1576,0.050163683706728156
1577,0.052692213510407745
1578,0.08445954829338147
1579,0.02832646958897709
1580,0.05496795191084881
1581,0.16250408848532083
1582,-0.020096421954352617
1583,0.019294144186371792
1584,-0.051697705368774764
1585,-0.14579749656265392
1586,0.06021913730186705
1587,0.02839579021944787
1588,0.032079019086164715
1589,-0.023405031016307254
1590,0.014871571517625082
1591,0.14315567326366135
1592,0.015738617833344397
1593,-0.027741130677084485
1594,-0.12391792427687237
1595,-0.03236792148880137
1596,-0.04555446058864877
1597,0.07842916711704312
1598,0.06737109018150411
1599,-0.001357385501637394
1600,-0.06555836466546179
1601,-0.009249991875812165
1602,0.005682351169499368
1603,0.0902743820368826
1604,-0.10055891224749919
1605,-0.061425232375113756
1606,-0.09695980749511163
1607,0.10749634263149851
1608,-0.07794122613904102
1609,0.08427893498151358
1610,0.012771203338610135
1611,0.3014993383364955
1612,-0.014519822903952866
1613,-0.004509658008613814
1614,-0.1513268923047242
1615,-0.15213321404325747
1616,-0.05625438212813825
1617,0.0027111060249196337
1618,0.037499068423170294
1619,0.021845893777214135
1620,0.018145461355902517
1621,0.5777272308401792
1622,-0.02992194287400909
1623,0.019938788225719505
1624,0.14401387923345707
1625,0.0016745715418972334
1626,-0.04501382518601342
1627,0.04842790530519718
1628,-0.13083284886009539
1629,-0.008720300358539018
1630,-0.09682756476441544
1631,-0.021713513170014985
1632,0.20871856105733544
1633,-0.0756907223866697
1634,0.02788195319493799
1635,0.05336333674893193
1636,0.11983715216028257
1637,0.061791733530595284
1638,0.8456611064870775
1639,-0.04271492136894875
1640,-0.056732199976862754
1641,0.015376163225336139
1642,-0.13905910016729955
1643,0.04240486857884607
1644,-0.07096144083702664
1645,0.31124508313916527
1646,-0.00982137291711572
1647,-0.03921581140789693
1648,-0.01645859651125734
1649,0.0435386282290003
1650,0.06970317370366708
1651,0.0060253753167643104
1652,0.016747980410573522
1653,0.22417477229297866
1654,0.0709552490386598
1655,0.022436174263357558
1656,0.05835159039720396
1657,0.06359179881806941
1658,-0.003154855051961822
1659,-0.002510894273995798
1660,-0.0033196199334882964
1661,0.1209782953393661
1662,-0.08343856092725814
1663,0.009217364447429738
1664,-0.04702505016706531
1665,-0.06173467014866851
1666,0.12005934403433896
1667,-0.13551676023803927
1668,0.12467488738802882
1669,-0.07269540374368502
1670,0.00537214746058301
1671,0.10914753147259995
1672,0.15193781706729398
1673,-0.03853626137094251
1674,-0.08059869139524717
1675,-0.06983437937444567
1676,0.034621102557697445
1677,-0.08249462956039767
1678,0.5310705440387021
1679,0.11282802415590254
1680,0.0024386229134170656
1681,0.07363756951371783
1682,0.06303856774733743
1683,-0.10931144116951996
1684,0.14724033485542337
1685,-0.04068559682448471
1686,0.10306345200616687
1687,-0.09968431660844847
1688,-0.060257185297196564
1689,-0.0986490206713347
1690,0.08004887844969641
1691,-0.013120146168222296
1692,-0.021205849811324555
1693,-0.05833799699874405
1694,0.09037642252941902
1695,-0.12596420317379994
1696,-0.06612791239948614
1697,-0.11800376752639574
1698,0.046776727016611286
1699,0.17897336329129027
1700,-0.0028817257822662742
1701,-0.09714934705231998
1702,-0.15158804310618948
1703,-0.00791377108401162
1704,0.016265784312386636
1705,0.1563643573638617
1706,-0.012020939007878949
1707,0.000992285938641927
1708,-0.014554489744960604
1709,0.06809017387769109
1710,-0.004405724415610171
1711,-0.07298212079243296
1712,0.10415453978176745
1713,-0.04563279295361194
1714,0.165435787188455
1715,0.024014637774055003
1716,0.12218879183753258
1717,-0.07280201043528312
1718,-0.01240560928747005
1719,-0.13621243251639398
1720,0.08063698578141718
1721,0.03309268481229734
1722,-0.052270138735783025
1723,-0.03819822955537937
1724,-0.09063798913446844
1725,-0.07865510452235752
1726,0.25821097994992087
1727,0.04419454659770554
1728,0.02519719617237215
1729,-0.011651254413945149
1730,0.10735904070667328
1731,0.35290389229343094
1732,0.026671031955699403
1733,-0.06053924486588727
1734,0.07325563953174351
1735,0.03548509070495774
1736,-0.018751986417953052
1737,0.033997367351530305
1738,0.7229045851176892
1739,-0.055647475341684925
1740,-0.09587241456763582
1741,-0.07060944758262426
1742,-0.09347279991218774
1743,0.10951547033045754
1744,0.060992693627204955
1745,0.18255589475031864
1746,-0.03812340839736402
1747,-0.048803346988036865
1748,-0.16202636215782776
1749,0.06462654594147485
1750,-0.01384793413316453
1751,-0.0617058818892018
1752,-0.024084920906110044
1753,0.0811582706741951
1754,-0.06305134423211357
1755,0.04795946621708573
1756,-0.006206246839937896
1757,-0.0061894392961906325
1758,-0.05610071398114698
1759,0.05829676545598916
1760,0.1021836716148351
1761,0.12270287019686753
1762,-0.013870398558187037
1763,0.1098519217448421
1764,0.3578359776424952
1765,0.38823962228391146
1766,0.02693617291577907
1767,-0.018840114340137305
1768,-0.15182391373353282
1769,0.08580901366212908
1770,0.09619605552226555
1771,-0.018127507690891206
1772,0.057658931324129525
1773,0.27778745005374966
1774,0.2159055596476894
1775,0.1280904843946914
1776,0.3377346710224212
1777,0.03186589016953047
1778,0.10551030892581345
1779,0.08427165856779154
1780,0.4527012118867228
1781,0.12204487245102993
1782,0.13936802711560436
1783,-0.1592164213937918
1784,0.07525227204973078
1785,-0.15585720875422915
1786,0.12266819086403143
1787,-0.011018653376471413
1788,-0.0585853526879614
1789,-0.10819008927885326
1790,-0.038267238854511006
1791,-0.0880340494124709
1792,0.2221152719552328
1793,0.11567013662278003
1794,0.037158504808814476
1795,0.10278335001200342
1796,0.05896316878660365
1797,0.019539615914704732
1798,0.06605277782770323
1799,0.1371284415607301
1800,0.1254092253133374
1801,-0.1507769916865326
1802,-0.039096713836082965
1803,0.04617800105678188
1804,-0.15299295639891486
1805,0.11819843030647643
1806,-0.024582119392096015
1807,0.012991237844946074
1808,0.3831092119900244
1809,0.22522888042155614
1810,0.2038573848788123
1811,-0.037563378488404665
1812,-0.12115106979743784
1813,-0.0928722904363494
1814,-0.1163124921801419
1815,-0.024552682849137294
1816,0.01317410237683788
1817,-0.06957695621231381
1818,-0.037108550923197814
1819,-0.05704175097084419
1820,-0.06691300283612832
1821,-0.007444475698156329
1822,-0.024657816801353247
1823,-0.19005171603138662
1824,0.1721556036486746
1825,-0.07428756534328243
1826,-0.12552082904755896
1827,0.06513802716119005
1828,-0.16373518831401085
1829,-0.021896101483308658
1830,-0.09061517425435019
1831,-0.15220363740625367
1832,-0.06330882409402873
1833,-0.05516501823148047
1834,0.07470469339252474
1835,-0.26816877766325325
1836,-0.044214454370328386
1837,0.48150871034368575
1838,0.25404307478566
1839,-0.025874428975081566
1840,-0.01570845850743183
1841,0.11850637636511754
1842,-0.09521042186413116
1843,-0.00860444867791729
1844,0.05328634234002126
1845,-0.04967051113795523
1846,-0.16200011787858337
1847,0.020367767679532106
1848,-0.02739826436788962
1849,0.49574483076720044
1850,0.06701143653810059
1851,-0.012446211789502648
1852,-0.06471656608882659
1853,0.07354027611157449
1854,-0.03453654529406129
1855,-0.0689263383431889
1856,-0.016328127829319583
1857,-0.0044778222016434565
1858,-0.22108377001216092
1859,0.04867505523364253
1860,-0.0010231404669209868
1861,0.07569106713541819
1862,-0.13878149081156796
1863,-0.13603232493281436
1864,-0.13586661782689535
1865,0.039041691895205996
1866,-0.1362974348729429
1867,-0.030435617488006373
1868,0.2468071450708916
1869,0.23802219904105681
1870,-0.09195754668761819
1871,-0.027563929232897487
1872,0.044809631937388614
1873,0.1378684073870976
1874,0.2558471373482689
1875,0.005528734947775442
1876,-0.04234186693852265
1877,-0.046213897408161946
1878,-0.026653031069113563
1879,-0.08920256922638757
1880,0.07614934260123317
1881,0.08640049889499643
1882,-0.008027872197820106
1883,-0.06009214775994788
1884,-0.08109661421690009
1885,0.03294590073322928
1886,0.08861964696525618
1887,-0.11933180186827363
1888,0.10861974345030656
1889,-0.0793539534709112
1890,-0.05549779178594663
1891,0.014869276529873651
1892,0.15176856179523876
1893,0.09128954542493169
1894,-0.26302701207134355
1895,0.05248665945494429
1896,-0.0854874910386843
1897,-0.17832622551157357
1898,-0.12977968189523295
1899,0.022441626987855928
1900,0.30142298338067564
1901,-0.04792812500812982
1902,-0.005851282295193317
1903,-0.06317764935705417
1904,0.0777404431194953
1905,0.14153577931674258
1906,0.2633699374450971
1907,0.31389692262140495
1908,-0.14757116117852306
1909,-0.1882401399519451
1910,-0.21325114534612052
1911,-0.07720156674277683
1912,0.03414033798580661
1913,-0.07220846994921967
1914,-0.11949376835942163
1915,-0.07681608462907373
1916,-0.17973952139530133
1917,0.13126553715319916
1918,-0.020295097079081042
1919,-0.015788449444982783
1920,0.3405499564182753
1921,-0.03390957135504489
1922,-0.19212837982422376
1923,-0.08330095985776782
1924,-0.011220722326324081
1925,-0.011819750787392926
1926,0.016996016510940085
1927,-0.0026717217835339965
1928,0.09529009800528405
1929,0.2077256419561342
1930,0.38530339388727736
1931,0.010444455711588196
1932,-0.04843617138396467
1933,0.22864841723110096
1934,0.06193472146187891
1935,-0.025091070865097563
1936,0.01977511293798491
1937,0.15518873996804392
1938,0.06009364069210808
1939,-0.06863785901869993
1940,0.3071910085630308
1941,-0.02233304330218714
1942,0.1778308117560966
1943,0.01681931582009686
1944,-0.17444261979388945
1945,0.12392663971839862
1946,-0.0840201102159457
1947,0.036148032118547224
1948,0.05102324323868285
1949,-0.19308025514996163
1950,-0.01633343846988114
1951,0.08081357982159139
1952,0.02535468337358071
1953,0.017737335444824857
1954,-0.1297995944022748
1955,-0.09481373481389982
1956,0.211234591255347
1957,0.041941600525818815
1958,-0.09672645680457256
1959,-0.0060538113326760595
1960,-0.15385756178780507
1961,0.14446939096906405
1962,-0.08180415915742137
1963,-0.08293716928081735
1964,-0.1115177615124958
1965,0.13328731872869126
1966,0.03368937109608318
1967,0.1280271676376567
1968,0.09768577554034089
1969,0.013936535549889596
1970,0.051123170160598475
1971,0.1568279980040269
1972,-0.20821145788460294
1973,0.05947668565538029
1974,-0.24328982843633248
1975,0.9097389003032141
1976,-0.05540339842972727
1977,0.18146226841110114
1978,0.08905663944553387
1979,0.20932437450559496
1980,-0.04183524484637884
1981,-0.031090779108186032
1982,0.010472463464458726
1983,0.0355531144358293
1984,-0.0010859770146282727
1985,-0.013873590676653932
1986,-0.09482803013266922
1987,0.1158384880874339
1988,0.017064891579703596
1989,-0.04865985342412294
1990,-0.03332503532617251
1991,-0.12326300377758619
1992,-0.1127547016148822
1993,-0.1951902911268894
1994,-0.06624912027017553
1995,0.04750343978909232
1996,-0.07571472753942038
1997,-0.13396379882762421
1998,-0.05373964639114377
1999,0.08561880091478338
2000,-0.02772484689153
2001,-0.02702830590632064
2002,0.07175056493122609
2003,-0.04088228375267894
2004,-0.08739209685402613
2005,0.02935431803361814
2006,0.000789425057439945
2007,-0.11312313125333753
2008,-0.08796329499628394
2009,0.29849736047721376
2010,-0.0439670596038425
2011,-0.089148010570151
2012,0.1019589763768899
2013,-0.09451338156015443
2014,0.14674534950346346
2015,-0.22584730181017793
2016,-0.025077775883334603
2017,0.16047203926916317
2018,0.12426020029880117
2019,0.1663125461695988
2020,-0.08050006611751839
2021,-0.10933545920206407
2022,-0.06840171222287438
2023,-0.02632825177205861
2024,0.10618876352282725
2025,0.26233120296965606
2026,0.06432879461336546
2027,0.02778406859409941
2028,0.1139559814886407
2029,-0.09416344288067416
2030,-0.035616742856628955
2031,-0.08264608043582142
2032,0.06270466514726605
2033,0.03056970035807363
2034,-0.02043738254581609
2035,-0.028524074209089527
2036,-0.04242781044254508
2037,-0.04450399141182504
2038,-0.024788687709234224
2039,0.08548869246838214
2040,-0.024162365226811457
2041,0.4351678199952917
2042,-0.04295767054396747
2043,0.04956643321233577
